Tutorial Group,Assigned Team,Student ID,Name,School,Gender,CGPA
G-70,Team 1,3470,Finn James,CCDS,Male,4.08
G-70,Team 1,5631,Emma Thomas,SoH,Female,4.1
G-70,Team 2,1843,Jasmine Binti Ali,CCDS,Female,3.9
G-70,Team 2,3756,Zara Chan,CoB (NBS),Female,4.22
G-70,Team 2,3599,Dylan Collins,SoH,Male,4.15
G-70,Team 2,45,Jett Martinez,CCEB,Male,4.11
G-70,Team 2,2609,Hafsa Noor,CEE,Female,4.09
G-70,Team 3,838,Nguyen Van Tinh,SoH,Male,3.9
G-70,Team 3,3661,Wayne Tan,NIE,Male,4.22
G-70,Team 3,662,Ulyssa Dela Cruz,CCDS,Female,4.17
G-70,Team 3,3508,Renee Wong,SSS,Female,4.09
G-70,Team 3,3078,Guangzhen,CCEB,Male,4.1
G-70,Team 4,4791,Jing Mei,EEE,Female,3.94
G-70,Team 4,3944,Tina Yung,SSS,Female,4.22
G-70,Team 4,1287,Jaxon Kim,CoB (NBS),Male,4.11
G-70,Team 4,2872,Huang Feng,CEE,Male,4.06
G-70,Team 4,2780,Hina Raza,SBS,Female,4.14
G-70,Team 5,2355,Finn Walker,NIE,Male,4.0
G-70,Team 5,3340,Raisha Khanna,MSE,Female,4.22
G-70,Team 5,795,Saanvi Patel,SoH,Female,4.07
G-70,Team 5,1556,Ken Yamamoto,CEE,Male,4.04
G-70,Team 5,1750,Katherine Chen,CoB (NBS),Female,4.14
G-70,Team 6,4808,Ella Rodriguez,SSS,Female,4.01
G-70,Team 6,459,Khalil Bin Ismail,CoE,Male,4.2
G-70,Team 6,1694,Amelia Thompson,NIE,Female,4.08
G-70,Team 6,4686,Benjamin Allen,SBS,Male,4.03
G-70,Team 6,3272,Rina Amelia,EEE,Female,4.15
G-70,Team 7,5827,Emma Thompson,NIE,Female,4.01
G-70,Team 7,2522,Beau Dela Cruz,CCDS,Male,4.2
G-70,Team 7,2668,Kangtai,MSE,Female,4.05
G-70,Team 7,2902,Ming Shen,EEE,Male,4.18
G-70,Team 7,4024,Aiko Tanaka,SSS,Female,4.03
G-70,Team 8,1946,Alice Kwan,SSS,Female,4.02
G-70,Team 8,1414,Yasin Shah,LKCMedicine,Male,4.18
G-70,Team 8,1093,Cary Tan,NIE,Female,4.1
G-70,Team 8,3029,Dante Lewis,CoE,Male,4.02
G-70,Team 8,5054,Maya Evans,MSE,Female,4.13
G-70,Team 9,3032,Elena Kwan,CoE,Female,4.02
G-70,Team 9,3766,Jack Ng,EEE,Male,4.02
G-70,Team 9,4424,Aifang,SSS,Female,4.15
G-70,Team 9,1250,Dina Farhan,MAE,Female,4.11
G-70,Team 10,2034,Anjali Desai,CoB (NBS),Female,4.03
G-70,Team 10,3287,Rashid Khan,CoB (NBS),Female,4.18
G-70,Team 10,5485,Kyla Cheung,CCEB,Female,4.11
G-70,Team 10,1572,Sumita Sharma,CoB (NBS),Female,4.04
G-71,Team 1,3185,Amina Binti Rahman,EEE,Female,3.84
G-71,Team 1,1404,Kylie Ross,SSS,Female,4.52
G-71,Team 1,4646,Zain Bin Ali,NIE,Male,3.94
G-71,Team 1,5229,Lucas Martinez,SPMS,Male,4.13
G-71,Team 1,1713,Lila Martinez,CCEB,Female,4.08
G-71,Team 2,4384,Ayla Turner,SoH,Female,3.86
G-71,Team 2,628,Willa Pineda,MAE,Female,4.48
G-71,Team 2,1567,Zhang Yi,CoB (NBS),Male,3.95
G-71,Team 2,2007,Eric Huang,EEE,Male,4.18
G-71,Team 2,4378,Fei Hong Lim,NIE,Male,4.04
G-71,Team 3,1574,Adriel Reyes,SBS,Male,3.88
G-71,Team 3,3874,Indira Ong,CoB (NBS),Female,4.48
G-71,Team 3,1430,Dmitri Volkov,CCEB,Male,3.9
G-71,Team 3,2460,Hira Ali,EEE,Female,4.15
G-71,Team 3,2109,Renji Tanaka,SoH,Male,4.08
G-71,Team 4,3643,Emily Tsai,CCEB,Female,3.88
G-71,Team 4,261,Tara Chen,WKW SCI,Female,4.26
G-71,Team 4,3433,Mohammad Ali,CoB (NBS),Male,4.14
G-71,Team 4,5794,Jonas Evans,EEE,Male,4.2
G-71,Team 4,3575,Carter Xu,SPMS,Male,4.03
G-71,Team 5,3402,Ningyu,SBS,Female,3.9
G-71,Team 5,1245,Cassandra Reyes,SSS,Female,4.26
G-71,Team 5,5052,Dong-Soo Lee,CCDS,Male,4.21
G-71,Team 5,297,Hiroki Nakamura,MAE,Male,4.03
G-71,Team 5,1543,Aisha Khan,EEE,Female,4.1
G-71,Team 6,1810,Aiwen Wang,ASE,Male,4.0
G-71,Team 6,5923,Kamran Hussain,CEE,Male,4.23
G-71,Team 6,2990,Soo-Yeon Kim,CoB (NBS),Female,4.08
G-71,Team 6,5223,Rhea Bennett,SBS,Female,4.1
G-71,Team 6,5861,Fiona Lam,EEE,Female,4.14
G-71,Team 7,5041,Priyanka Kapoor,MAE,Female,4.0
G-71,Team 7,3063,Uriah Pineda,CoB (NBS),Male,4.22
G-71,Team 7,2935,Peyton Villanueva,SSS,Female,4.05
G-71,Team 7,2794,Uriah Wong,EEE,Male,4.05
G-71,Team 7,704,Mia Garcia,NIE,Female,4.2
G-71,Team 8,3267,Ming Zhao,CoB (NBS),Female,4.01
G-71,Team 8,4063,Mia Lim,LKCMedicine,Female,4.22
G-71,Team 8,1858,Ravi Sharma,SPMS,Male,4.03
G-71,Team 8,1725,Vivek Nair,CoB (NBS),Male,4.05
G-71,Team 8,2854,Nora Campbell,SSS,Female,4.19
G-71,Team 9,3011,Carmen Lin,CCEB,Female,4.02
G-71,Team 9,1945,Anisah Binti,CoB (NBS),Female,4.18
G-71,Team 9,5488,Lana Lee,EEE,Female,4.15
G-71,Team 9,1270,Maya Iyer,MAE,Female,4.04
G-71,Team 10,4434,Jade Tan,CoE,Female,4.02
G-71,Team 10,1161,Olivia Ng,CCEB,Female,4.17
G-71,Team 10,3484,Evelyn Yeo,CoB (NBS),Female,4.05
G-71,Team 10,473,Lily Turner,WKW SCI,Female,4.17
G-72,Team 1,3934,Ava Chua,MSE,Female,3.85
G-72,Team 1,3417,Shahid Bin Ahmad,CCEB,Male,4.3
G-72,Team 1,2317,Zoe Li,SoH,Female,4.16
G-72,Team 1,2767,Hoang Van Loc,EEE,Male,4.1
G-72,Team 1,5857,Max Lim,CCDS,Male,4.1
G-72,Team 2,3774,Mei Wong,SoH,Female,3.86
G-72,Team 2,1689,Siddharth Iyer,CoE,Male,4.27
G-72,Team 2,2075,Gideon Reed,CoB (NBS),Male,4.18
G-72,Team 2,2833,Zehra Noor,CCEB,Female,4.1
G-72,Team 2,124,Lian Chen,CEE,Male,4.09
G-72,Team 3,5251,Nguyen Hoang Long,SPMS,Male,3.89
G-72,Team 3,4111,Sara Malik,CCDS,Female,4.23
G-72,Team 3,4485,Maria Stepanova,CoB (NBS),Female,4.19
G-72,Team 3,2630,Caleb Liu,CEE,Male,4.08
G-72,Team 3,1129,Aaron Wilson,SBS,Male,4.12
G-72,Team 4,3736,Elena Petrovna,CCDS,Female,4.0
G-72,Team 4,3281,Tristan Li,CCDS,Male,4.22
G-72,Team 4,1659,William Young,SPMS,Male,4.08
G-72,Team 4,953,Jade Kwan,CCEB,Female,4.11
G-72,Team 4,2135,Priti Sharma,CoE,Female,4.11
G-72,Team 5,2770,Nari Yoshida,SBS,Female,4.0
G-72,Team 5,1861,Sophia Hernandez,SSS,Female,4.22
G-72,Team 5,954,Preston Davis,WKW SCI,Male,4.06
G-72,Team 5,2571,Luke Howard,NIE,Male,4.13
G-72,Team 5,3049,Evan Yang,SoH,Male,4.12
G-72,Team 6,3275,Caleb Moreno,EEE,Male,4.01
G-72,Team 6,2146,Yusuf Bin Ahmad,EEE,Male,4.2
G-72,Team 6,5813,Vani Rani,MAE,Female,4.13
G-72,Team 6,801,Gina Tan,CCEB,Female,4.05
G-72,Team 6,3282,Fatimah Binti,NIE,Male,4.12
G-72,Team 7,640,Callie Lin,CEE,Female,4.01
G-72,Team 7,1664,Ulya Handayani,CCDS,Female,4.2
G-72,Team 7,2125,Hafiz Rahman,EEE,Male,4.12
G-72,Team 7,5971,Jayden Bennett,CoB (NBS),Male,4.12
G-72,Team 7,4296,Tara Nair,CCEB,Female,4.05
G-72,Team 8,2163,Kevin Wang,CoE,Male,4.01
G-72,Team 8,958,Sophie Tan,MAE,Female,4.2
G-72,Team 8,5736,Sebastian Wright,CEE,Male,4.12
G-72,Team 8,4740,Disha Iyer,EEE,Female,4.05
G-72,Team 8,744,Takahiro Nakashima,CCDS,Male,4.13
G-72,Team 9,3247,Suki Tanaka,SSS,Female,4.02
G-72,Team 9,373,Rashid Malik,CCDS,Male,4.2
G-72,Team 9,409,Nitin Sharma,EEE,Male,4.04
G-72,Team 9,969,Rida Noor,CCEB,Female,4.19
G-72,Team 9,1276,Belle Wang,MAE,Female,4.03
G-72,Team 10,2821,Luke Price,SPMS,Male,4.19
G-72,Team 10,4401,Sakura Takahashi,MAE,Female,4.03
G-72,Team 10,1087,Michael Jackson,MSE,Male,4.16
G-72,Team 10,5200,Erik Chen,SoH,Male,4.14
G-73,Team 1,3531,Claudia Dela Cruz,CoB (NBS),Female,3.89
G-73,Team 1,1379,Tran Van Thanh,MAE,Female,4.22
G-73,Team 1,2345,Hao Chen,CCDS,Male,4.14
G-73,Team 1,2984,Rahul Desai,SoH,Male,4.09
G-73,Team 1,4496,Maya Thompson,CCEB,Female,4.09
G-73,Team 2,2108,Celine Wong,SoH,Female,3.9
G-73,Team 2,3440,Nguyen Van Son,CoE,Male,4.22
G-73,Team 2,3763,Kazuo Higashi,CCEB,Male,4.14
G-73,Team 2,3318,Kiran Noor,MAE,Female,4.09
G-73,Team 2,3007,Ty Wu,CoB (NBS),Male,4.09
G-73,Team 3,4694,Stella Peterson,CoB (NBS),Female,3.91
G-73,Team 3,126,Vira Andini,EEE,Female,4.2
G-73,Team 3,5504,Leo Li,CoE,Male,4.14
G-73,Team 3,3511,Zylen Alvarado,CCDS,Male,4.09
G-73,Team 3,2839,Nina Kwan,CEE,Female,4.11
G-73,Team 4,1526,Yuna Nakamura,CCDS,Female,3.91
G-73,Team 4,4976,Lilah Diaz,CoB (NBS),Female,4.2
G-73,Team 4,5665,Wyatt Adams,SPMS,Male,4.16
G-73,Team 4,143,Marc Cheung,SoH,Male,4.06
G-73,Team 4,4452,Henry Li,EEE,Male,4.11
G-73,Team 5,3635,Guangqiang,CoB (NBS),Female,3.95
G-73,Team 5,4131,Liang Zhang,MAE,Female,4.2
G-73,Team 5,5637,Faisal Rehman,CCDS,Male,4.05
G-73,Team 5,3143,Ryan Lim,EEE,Male,4.17
G-73,Team 5,1577,Xiang Yu,SBS,Female,4.06
G-73,Team 6,1757,Uma Dela Cruz,CoB (NBS),Female,3.96
G-73,Team 6,1091,Aaliyah Flores,SBS,Female,4.2
G-73,Team 6,2397,Dylan Yang,CCEB,Male,4.01
G-73,Team 6,254,Josh Thompson,EEE,Male,4.19
G-73,Team 6,4698,Angela Yip,CEE,Female,4.05
G-73,Team 7,2956,Akira Nishida,EEE,Male,4.0
G-73,Team 7,4940,Levi Morgan,MAE,Male,4.19
G-73,Team 7,743,Xia Chen,SBS,Female,4.05
G-73,Team 7,5399,Shanaya Rao,ADM,Female,4.11
G-73,Team 7,4961,Zhen Wei,CoB (NBS),Male,4.1
G-73,Team 8,3025,Matthew Wilson,CoE,Male,4.0
G-73,Team 8,5805,Rida Shah,EEE,Female,4.18
G-73,Team 8,2271,Addie Lin,CEE,Female,4.12
G-73,Team 8,4119,Nguyen Van Hao,CoB (NBS),Male,4.02
G-73,Team 8,5721,Lina Lim,CCEB,Female,4.15
G-73,Team 9,303,Hannah Martinez,MAE,Female,4.01
G-73,Team 9,4467,Aditi Mehta,SSS,Female,4.16
G-73,Team 9,3309,Trey Liu,CoB (NBS),Male,4.12
G-73,Team 9,1908,Hannah Sanchez,CCDS,Female,4.03
G-73,Team 10,1057,Nadia Ismail,CoE,Female,4.15
G-73,Team 10,4249,Saira Ali,EEE,Female,4.12
G-73,Team 10,2799,Hui Zhang,SBS,Female,4.03
G-73,Team 10,5671,Lucy Simmons,CCDS,Female,4.15
G-74,Team 1,5894,Jiayi,MSE,Female,3.8
G-74,Team 1,1167,Tingwei,SSS,Female,4.3
G-74,Team 1,4538,Ellis Zhao,WKW SCI,Male,4.15
G-74,Team 1,1854,Jaxon Lee,SBS,Male,4.08
G-74,Team 1,267,Zachary Allen,SoH,Male,4.08
G-74,Team 2,5155,Lina Binti Ismail,SSS,Female,3.85
G-74,Team 2,4130,Huda Binti Ali,MAE,Female,4.25
G-74,Team 2,2816,Mithun Nair,CoB (NBS),Male,4.15
G-74,Team 2,43,Dylan Wong,CoE,Male,4.09
G-74,Team 2,1005,Naim Bin Rahim,SPMS,Male,4.07
G-74,Team 3,5125,Dika Saputra,EEE,Male,3.9
G-74,Team 3,2659,Fatma Binti Ali,CoB (NBS),Female,4.25
G-74,Team 3,569,Cindy Lestari,CCEB,Female,4.1
G-74,Team 3,1437,Aarav Bajaj,SPMS,Male,4.11
G-74,Team 3,1298,Sanjana Iyer,CCDS,Female,4.05
G-74,Team 4,4321,Victor Lim,SBS,Male,3.93
G-74,Team 4,597,Quinn Yang,SPMS,Male,4.22
G-74,Team 4,3550,Xara Alvarado,SSS,Female,4.08
G-74,Team 4,4860,Layla Zhang,MAE,Female,4.12
G-74,Team 4,36,Sanya Verma,CoB (NBS),Female,4.06
G-74,Team 5,2177,Eva Lestari,MAE,Female,3.95
G-74,Team 5,682,Theo Ross,EEE,Male,4.2
G-74,Team 5,3939,Elijah Liu,CEE,Male,4.11
G-74,Team 5,1972,Victoria Adams,CoB (NBS),Female,4.06
G-74,Team 5,2723,Ethan Thomas,NIE,Male,4.11
G-74,Team 6,5036,Laila Binti Ismail,SPMS,Female,3.95
G-74,Team 6,5250,Elaine Dela Cruz,CoB (NBS),Female,4.2
G-74,Team 6,4507,Jasper King,MSE,Male,4.11
G-74,Team 6,1738,Saurabh Mehta,CoE,Male,4.04
G-74,Team 6,3233,Kaden Reed,CEE,Male,4.11
G-74,Team 7,3996,Meena Devi,CCDS,Female,3.95
G-74,Team 7,5623,Daniel Koh,EEE,Male,4.19
G-74,Team 7,1658,Nikita Alexeyev,CoE,Male,4.11
G-74,Team 7,4025,Aditi Nair,SSS,Female,4.12
G-74,Team 7,2901,Saki Nishimura,CoB (NBS),Female,4.03
G-74,Team 8,4126,Ariana Coleman,CEE,Female,4.0
G-74,Team 8,478,Jace Rivera,CCEB,Male,4.18
G-74,Team 8,2048,Amelia Wang,CCDS,Female,4.03
G-74,Team 8,5199,Nash Wong,MAE,Male,4.14
G-74,Team 8,4998,Chloe Brown,SSS,Female,4.03
G-74,Team 9,2006,Shuqi,EEE,Female,4.0
G-74,Team 9,4773,Calla Chen,SBS,Female,4.18
G-74,Team 9,4814,Luca Murphy,SPMS,Male,4.02
G-74,Team 9,5340,Mason Reyes,CCDS,Male,4.12
G-74,Team 9,2426,Ling Feng,MAE,Male,4.15
G-74,Team 10,572,Amira Noor,SSS,Female,4.01
G-74,Team 10,732,Aidan Tan,CCEB,Male,4.18
G-74,Team 10,1754,Sophie Bennett,CCDS,Female,4.03
G-74,Team 10,3559,Natalie Rivera,CoB (NBS),Female,4.01
G-75,Team 1,2329,Olivia Garcia,MAE,Female,3.86
G-75,Team 1,1004,Samantha Sun,NIE,Female,4.52
G-75,Team 1,2330,Yasir Malik,WKW SCI,Male,3.88
G-75,Team 1,1000,Jian Li,CEE,Male,4.09
G-75,Team 1,4535,Ritika Sethi,SSS,Female,4.06
G-75,Team 2,5681,Arvind Kumar,MAE,Male,3.88
G-75,Team 2,932,Ava Rivera,MAE,Female,4.48
G-75,Team 2,2924,Ava Green,SoH,Female,3.89
G-75,Team 2,3525,Oliver Thomas,CCDS,Male,4.09
G-75,Team 2,4196,Sanjay Nair,MSE,Male,4.06
G-75,Team 3,5496,Tessa Alonzo,CCDS,Female,3.88
G-75,Team 3,3524,Santi Kusuma,CoB (NBS),Female,4.3
G-75,Team 3,3217,Liam Chen,MAE,Male,4.09
G-75,Team 3,4999,Asher Phillips,EEE,Male,4.04
G-75,Team 3,3145,Ava Nguyen,MSE,Female,4.12
G-75,Team 4,2400,Pooja Sharma,CEE,Female,3.89
G-75,Team 4,3630,Mikhail Ivanov,CCEB,Male,4.21
G-75,Team 4,2618,Ivy Ong,CoB (NBS),Female,4.15
G-75,Team 4,4803,Shan Biao,MAE,Male,4.09
G-75,Team 4,3548,Kavya Sharma,CCDS,Female,4.08
G-75,Team 5,1143,Mohammed Patel,EEE,Male,3.94
G-75,Team 5,4943,Laila Rahman,CCDS,Female,4.21
G-75,Team 5,252,Mi-Sook Choi,MAE,Female,4.11
G-75,Team 5,3683,Ahmad Bin Azhar,CEE,Male,4.02
G-75,Team 5,5692,Anika Reddy,SoH,Female,4.14
G-75,Team 6,3616,David Simmons,MAE,Male,3.95
G-75,Team 6,4072,Tianyi,CCDS,Female,4.2
G-75,Team 6,178,Kavita Sharma,EEE,Female,4.11
G-75,Team 6,4110,Kiran Rao,SoH,Male,4.01
G-75,Team 6,1114,Jasmine Binti Lee,SBS,Female,4.15
G-75,Team 7,462,Victor Reyes,SBS,Male,3.95
G-75,Team 7,2987,Kiran Chawla,MSE,Female,4.2
G-75,Team 7,2312,Anil Reddy,EEE,Male,4.12
G-75,Team 7,4069,Anika Iyer,CoB (NBS),Female,4.05
G-75,Team 7,4995,Ruchi Gupta,SSS,Female,4.12
G-75,Team 8,1304,Yuri Mikhailov,CoE,Male,3.95
G-75,Team 8,1273,Chen Hui,CoB (NBS),Female,4.2
G-75,Team 8,5188,Xanthe Scott,SBS,Female,4.12
G-75,Team 8,4200,Wyatt Yang,EEE,Male,4.02
G-75,Team 8,793,Felix Tan,CCDS,Male,4.14
G-75,Team 9,3241,Sneha Reddy,CCEB,Female,4.0
G-75,Team 9,3543,William Lim,SSS,Male,4.19
G-75,Team 9,237,Rumana Niazi,ASE,Female,4.02
G-75,Team 9,308,Nitin Singhal,CoE,Male,4.15
G-75,Team 9,4637,Ying Xu,MSE,Female,4.02
G-75,Team 10,5612,Leo Zhang,SPMS,Male,4.01
G-75,Team 10,811,Mateo Huang,SPMS,Male,4.18
G-75,Team 10,2140,Sunita Iyer,CCEB,Female,4.05
G-75,Team 10,4357,Salma Khan,CCEB,Female,4.02
G-75,Team 10,431,Bingli,SSS,Male,4.18
G-76,Team 1,2636,Katherine Goh,CoB (NBS),Female,3.85
G-76,Team 1,1115,Camila Lee,EEE,Female,4.26
G-76,Team 1,631,Kong Wei Tan,MAE,Male,4.2
G-76,Team 1,679,Ian Lee,CCDS,Male,4.09
G-76,Team 1,1341,Sienna Wong,SoH,Female,4.09
G-76,Team 2,4144,Riya Sharma,NIE,Female,3.88
G-76,Team 2,2270,Kylie Tan,EEE,Female,4.23
G-76,Team 2,1651,Anup Kumar,CoB (NBS),Male,4.19
G-76,Team 2,1326,Andrew Lewis,CEE,Male,4.1
G-76,Team 2,5786,Elaine Wang,CCDS,Female,4.09
G-76,Team 3,5257,Adeel Qureshi,CCDS,Female,3.89
G-76,Team 3,1039,Shreya Sharma,CCEB,Female,4.22
G-76,Team 3,719,Henry Martin,EEE,Male,4.18
G-76,Team 3,734,Mikhail Petrov,CEE,Male,4.1
G-76,Team 3,3492,Amara Kim,CoE,Female,4.1
G-76,Team 4,5367,Julian Bautista,SSS,Male,3.97
G-76,Team 4,3914,Brian Yang,EEE,Male,4.22
G-76,Team 4,3441,Brittany Wong,SBS,Female,4.1
G-76,Team 4,3682,Meera Joshi,MAE,Female,4.12
G-76,Team 4,5849,Elijah Harris,CCEB,Male,4.1
G-76,Team 5,1909,Penny Tan,EEE,Female,4.0
G-76,Team 5,4579,Ying Xuan Tan,ADM,Female,4.2
G-76,Team 5,5824,Alexander Clark,MAE,Male,4.12
G-76,Team 5,5713,Kian Zhang,CCDS,Male,4.06
G-76,Team 5,1268,Sajida Noor,SoH,Female,4.12
G-76,Team 6,4794,Yang Jun Lim,CEE,Male,4.0
G-76,Team 6,346,Nicholas Griffin,CoB (NBS),Male,4.2
G-76,Team 6,2295,Nina Anggraini,SPMS,Female,4.05
G-76,Team 6,2398,Aubrey Lin,CCEB,Female,4.17
G-76,Team 6,1859,Bobby Hidayat,WKW SCI,Male,4.05
G-76,Team 7,5696,Samantha Teo,MAE,Female,4.01
G-76,Team 7,5230,Naina Sharma,CoB (NBS),Female,4.2
G-76,Team 7,4214,Kiran Bhatia,EEE,Male,4.1
G-76,Team 7,2104,Shiv Patel,CEE,Male,4.06
G-76,Team 7,2469,Aanya Kapoor,SPMS,Female,4.17
G-76,Team 8,683,Tania Sinha,CoE,Female,4.01
G-76,Team 8,2998,Gloria Sanders,EEE,Female,4.19
G-76,Team 8,1041,James Taylor,CEE,Male,4.13
G-76,Team 8,5234,Ryota Yamada,CoB (NBS),Male,4.06
G-76,Team 8,4741,Andrew Li,MAE,Male,4.15
G-76,Team 9,2570,Danielle Dela Cruz,MAE,Female,4.02
G-76,Team 9,5162,Ananya Joshi,EEE,Female,4.19
G-76,Team 9,1828,Ming Zhou,CoB (NBS),Male,4.04
G-76,Team 9,1593,Tariq Ahmed,NIE,Male,4.17
G-76,Team 9,2288,Meena Bhatia,SoH,Female,4.04
G-76,Team 10,214,Bella Lee,NIE,Female,4.03
G-76,Team 10,831,Fang Ying,SSS,Female,4.18
G-76,Team 10,1644,Shahrir Bin Rahman,NIE,Male,4.03
G-76,Team 10,432,Crystal Lim,CoB (NBS),Female,4.15
G-77,Team 1,4269,Huilin,SoH,Male,3.8
G-77,Team 1,5558,Fatima Rahman,CCEB,Female,4.52
G-77,Team 1,1008,Kiran Nair,SPMS,Male,3.95
G-77,Team 1,168,Nadia Binti Fadli,EEE,Female,4.1
G-77,Team 1,1223,Gideon Hall,CCDS,Male,4.09
G-77,Team 2,4435,Larasati Wulandari,SSS,Female,3.85
G-77,Team 2,2294,Ema Binti Rahman,CEE,Female,4.3
G-77,Team 2,3211,Victor Reyes,CoB (NBS),Male,4.14
G-77,Team 2,5061,Jett Yang,MAE,Male,4.08
G-77,Team 2,5051,Jasmine Lin,NIE,Female,4.09
G-77,Team 3,5158,Chloe Rivera,CCDS,Female,3.87
G-77,Team 3,4577,Poppy Green,MAE,Female,4.26
G-77,Team 3,5368,David Murphy,CoB (NBS),Male,4.15
G-77,Team 3,5175,Ren Tanaka,CEE,Male,4.09
G-77,Team 3,1728,Christopher Li,MSE,Male,4.1
G-77,Team 4,4845,Chloe Wong,SPMS,Female,3.89
G-77,Team 4,612,Leena Joshi,SPMS,Female,4.25
G-77,Team 4,1076,Karan Nair,EEE,Male,4.15
G-77,Team 4,1160,Ferdie Navarro,SSS,Male,4.1
G-77,Team 4,1617,Lily Johnson,CoB (NBS),Female,4.09
G-77,Team 5,1460,Roy Tan,CCDS,Male,3.9
G-77,Team 5,4654,Zoe Mitchell,MAE,Female,4.22
G-77,Team 5,620,Kezhen,CCEB,Female,4.15
G-77,Team 5,209,Eli Walker,CoE,Male,4.11
G-77,Team 5,5202,Sofia Green,SSS,Female,4.08
G-77,Team 6,3150,Toni Saputra,SPMS,Male,3.9
G-77,Team 6,3265,James Griffin,CCEB,Male,4.22
G-77,Team 6,4876,Holly Tan,CCDS,Female,4.15
G-77,Team 6,3699,Emily Ng,NIE,Female,4.11
G-77,Team 6,4193,Priyanka Kaur,EEE,Female,4.11
G-77,Team 7,3474,Soo-Yeon Jang,SBS,Female,3.92
G-77,Team 7,3317,Rahul Kumar,EEE,Male,4.21
G-77,Team 7,1534,Jinlong,MAE,Female,4.15
G-77,Team 7,3981,John Brown,CoB (NBS),Male,4.04
G-77,Team 7,1359,Nusrat Ali,SPMS,Female,4.14
G-77,Team 8,2029,Alyssa Cox,WKW SCI,Female,3.97
G-77,Team 8,2206,Lily Foster,CCDS,Female,4.2
G-77,Team 8,552,Anderson Wu,SPMS,Male,4.19
G-77,Team 8,3676,Tanner Wu,ADM,Male,4.02
G-77,Team 8,5586,Tanya Ali,CEE,Female,4.12
G-77,Team 9,1230,Nolan Perez,CoB (NBS),Male,3.97
G-77,Team 9,4281,Riley Dela Cruz,SSS,Female,4.19
G-77,Team 9,2286,Madison Zhang,CCDS,Female,4.11
G-77,Team 9,5198,Aarav Desai,WKW SCI,Male,4.17
G-77,Team 9,3139,Nadia Binti Mohd,EEE,Female,4.15
G-77,Team 10,1136,Sreya Rao,WKW SCI,Female,4.01
G-77,Team 10,2131,Tsubasa Takahashi,SSS,Female,4.15
G-77,Team 10,2605,Hina Iqbal,CoB (NBS),Female,4.04
G-77,Team 10,4870,Aisha binti Hassan,SSS,Female,4.02
G-78,Team 1,5725,Riya Reddy,ASE,Female,3.8
G-78,Team 1,5884,Kunal Bhatia,MAE,Male,4.3
G-78,Team 1,3214,Nathan Tan,CoB (NBS),Male,4.11
G-78,Team 1,4849,Kiran Patil,CCDS,Female,4.06
G-78,Team 1,3291,Rafael Tan,SPMS,Male,4.06
G-78,Team 2,5099,Sophia Garcia,CCDS,Female,3.8
G-78,Team 2,3245,Teng Wei Lim,NIE,Male,4.2
G-78,Team 2,5821,Agung Prabowo,ASE,Male,4.2
G-78,Team 2,4633,Alya Rahman,EEE,Female,4.09
G-78,Team 2,2209,Aihua Zhuang,CoB (NBS),Male,4.05
G-78,Team 3,3057,Jaxon Jenkins,LKCMedicine,Male,3.85
G-78,Team 3,3213,Sun Li,EEE,Male,4.2
G-78,Team 3,4307,Fauziah Binti Ahmad,SoH,Female,4.15
G-78,Team 3,2567,Zoya Tsai,CCDS,Female,4.04
G-78,Team 3,2721,Vikram Nair,ADM,Male,4.11
G-78,Team 4,5982,Raghav Singh,ADM,Male,3.88
G-78,Team 4,2071,Queenie Pineda,CoB (NBS),Female,4.2
G-78,Team 4,5539,Lina Devi,CCEB,Female,4.14
G-78,Team 4,539,Min Yi Tan,EEE,Male,4.05
G-78,Team 4,1885,Josh Tan,MSE,Male,4.08
G-78,Team 5,3020,Wanda Cruz,CoB (NBS),Female,3.88
G-78,Team 5,5507,Isabella Lim,CCDS,Female,4.2
G-78,Team 5,663,Nguyen Van Hieu,SPMS,Male,4.15
G-78,Team 5,813,Alaric Yang,CCEB,Male,4.03
G-78,Team 5,5727,Feng Yi Tan,EEE,Female,4.05
G-78,Team 6,464,Aldo Setiawan,CCEB,Male,3.9
G-78,Team 6,5904,Nurul binti Zainal,SBS,Female,4.19
G-78,Team 6,2702,Nami Fujimoto,CoB (NBS),Female,4.14
G-78,Team 6,2830,Jun Huang,SoH,Male,4.03
G-78,Team 6,1585,Jasmine Hapsari,EEE,Female,4.05
G-78,Team 7,269,Elisha Wu,CCDS,Male,3.9
G-78,Team 7,2446,Patricia Lee,CCEB,Female,4.18
G-78,Team 7,4104,Nina Chen,EEE,Female,4.14
G-78,Team 7,4175,Daniel Edwards,WKW SCI,Male,4.02
G-78,Team 7,2447,Noah Huang,SPMS,Male,4.15
G-78,Team 8,5615,Navya Arya,CCDS,Female,3.94
G-78,Team 8,4106,Oliver Morales,CCDS,Male,4.18
G-78,Team 8,3262,Diana Li,SoH,Female,4.04
G-78,Team 8,4815,Khalid Rahman,SBS,Male,4.18
G-78,Team 8,5324,Rita Narayan,CoB (NBS),Female,4.0
G-78,Team 9,2867,Samantha Cox,CoE,Female,3.94
G-78,Team 9,2514,Isabella Walker,CEE,Female,4.18
G-78,Team 9,3748,Zachary Patel,CCDS,Male,4.02
G-78,Team 9,1025,Zara Amalia,CoB (NBS),Female,4.15
G-78,Team 10,4822,Sienna Edwards,CoE,Female,4.0
G-78,Team 10,4542,Adalyn Tan,SBS,Female,4.18
G-78,Team 10,1892,Diana Malik,SSS,Female,4.01
